output_area,ethnicity,0,15,30,65
213600,European,232,214,443,194
213700,European,317,233,739,875
213800,European,232,214,456,237
213900,European,239,220,597,299
214000,European,186,165,502,351
214100,European,214,158,457,249
214200,European,228,236,509,216
214400,European,279,266,656,369
214500,European,341,272,766,285
214600,European,367,284,786,373
214700,European,370,295,637,211
214800,European,192,146,343,222
214900,European,403,362,895,570
215000,European,423,371,831,280
215100,European,455,354,686,263
215200,European,435,416,851,316
215300,European,350,280,494,154
215400,European,371,300,956,373
215500,European,180,95,382,95
215600,European,379,229,857,306
215700,European,326,186,644,349
215800,European,290,248,724,482
215900,European,358,200,914,356
216000,European,212,176,455,422
216100,European,301,141,718,279
216300,European,500,456,1049,469
216400,European,159,110,439,116
216500,European,329,144,692,194
216600,European,207,237,595,355
216700,European,400,227,830,192
216800,European,390,388,749,288
216900,European,246,288,778,451
217000,European,122,186,654,244
217100,European,272,212,399,115
217200,European,260,200,753,680
217300,European,365,392,927,519
217400,European,675,634,1366,764
217500,European,550,500,1180,656
217600,European,451,336,876,354
217800,European,430,349,1046,468
217900,European,353,298,795,375
218000,European,531,375,1084,372
218100,European,378,361,928,556
218200,European,145,88,296,79
218300,European,508,470,1103,549
218400,European,570,428,1274,538
218500,European,520,412,955,525
218600,European,445,319,954,509
218700,European,481,305,1204,763
218800,European,115,96,318,110
218900,European,346,294,668,383
219000,European,324,167,688,202
219100,European,413,243,962,190
219200,European,154,88,327,90
219300,European,386,228,812,186
219400,European,273,219,742,301
219500,European,432,286,977,199
219600,European,603,546,1211,565
219700,European,121,75,236,40
219800,European,282,262,617,176
219900,European,161,78,280,55
220000,European,268,208,605,137
220100,European,345,260,653,387
220300,European,330,275,690,387
220400,European,306,243,526,288
220500,European,398,261,671,118
220600,European,292,200,475,70
220700,European,181,141,372,213
220800,European,260,186,494,88
220900,European,259,151,455,151
221000,European,278,193,584,244
221100,European,223,110,454,110
221200,European,157,95,317,98
221300,European,260,203,585,317
221400,European,299,185,575,127
221500,European,97,69,224,41
221600,European,249,268,604,194
221700,European,199,168,393,275
221800,European,296,222,569,283
221900,European,314,270,663,470
222000,European,146,77,271,66
222100,European,279,197,608,282
222200,European,90,70,268,183
222300,European,136,95,376,108
222400,European,151,124,350,141
222500,European,167,140,310,287
222600,European,153,103,353,208
222700,European,145,88,248,163
222800,European,280,302,602,179
222900,European,172,154,431,103
223000,European,130,95,201,59
223100,European,143,191,441,143
223200,European,96,356,211,17
223300,European,121,110,331,105
223400,European,229,146,538,160
223500,European,243,142,611,218
223600,European,195,164,466,203
223700,European,186,149,555,575
223800,European,235,216,419,150
224000,European,264,210,500,210
224100,European,120,80,336,461
224200,European,307,218,765,499
224300,European,303,300,673,424
224400,European,175,177,440,349
224500,European,195,162,440,322
224600,European,271,224,621,345
224800,European,261,225,562,308
224900,European,219,144,425,167
225000,European,233,239,353,212
225100,European,313,247,573,481
225200,European,186,165,376,175
225300,European,382,324,629,298
225400,European,94,160,412,304
225500,European,335,259,646,376
225600,European,257,260,800,205
225700,European,68,86,231,107
225800,European,301,281,621,262
225900,European,282,223,804,374
226000,European,68,63,212,97
226100,European,247,201,647,198
226300,European,169,115,335,115
226400,European,188,157,436,201
226500,European,191,157,408,220
226600,European,163,104,422,166
226700,European,429,371,830,743
226800,European,154,103,346,87
226900,European,281,218,557,278
227000,European,303,277,473,200
227100,European,296,194,617,169
227200,European,355,250,832,259
227300,European,211,230,454,116
227400,European,172,159,487,213
227500,European,348,268,794,285
227600,European,241,136,573,139
227700,European,138,54,235,51
227800,European,285,142,498,161
227900,European,533,450,877,343
228000,European,309,292,787,434
228100,European,494,454,919,645
228200,European,192,162,424,403
228300,European,365,347,709,465
228400,European,114,122,311,157
228500,European,327,298,673,303
228600,European,351,262,792,237
228700,European,302,165,729,196
228800,European,305,281,711,199
229000,European,294,308,691,542
229100,European,270,270,550,211
229200,European,99,119,111,25
229300,European,377,467,731,316
229400,European,264,241,681,201
229500,European,372,399,631,236
229600,European,381,572,875,303
229800,European,345,426,855,418
229900,European,346,285,506,216
230000,European,168,211,493,427
230100,European,299,462,613,203
230200,European,251,380,532,244
230300,European,396,424,640,203
230400,European,378,267,789,208
230500,European,221,396,574,438
230600,European,46,342,275,73
230700,European,459,546,760,311
230800,European,396,497,830,331
230900,European,203,201,444,203
231000,European,116,396,487,256
231100,European,365,233,728,292
231200,European,273,557,668,263
231300,European,516,422,967,422
231400,European,153,611,434,118
231500,European,428,428,785,289
231600,European,180,492,592,234
231700,European,269,317,813,353
231800,European,432,454,962,377
232000,European,150,213,545,318
232100,European,198,558,218,12
232200,European,564,388,999,332
232300,European,272,304,496,221
232400,European,155,103,307,89
232500,European,224,172,470,122
232600,European,122,96,298,77
232700,European,381,447,974,507
232800,European,266,170,614,218
232900,European,221,116,472,178
233000,European,299,228,725,222
233100,European,209,141,486,243
233200,European,264,246,607,394
233300,European,404,334,746,566
233400,European,121,75,238,51
233500,European,106,75,264,50
233600,European,461,309,791,453
233700,European,274,178,559,172
233800,European,127,63,275,100
234000,European,144,133,320,119
234100,European,180,123,646,545
234200,European,167,149,352,230
234300,European,239,160,439,311
234400,European,247,190,804,467
234500,European,70,83,297,123
234600,European,364,225,605,152
234700,European,139,116,290,252
234800,European,238,213,732,467
234900,European,317,268,649,471
235000,European,150,152,344,224
235100,European,231,186,533,377
235200,European,79,95,239,276
235300,European,122,122,345,177
235400,European,176,154,389,147
235500,European,226,200,478,486
235600,European,200,195,390,390
235700,European,157,152,354,396
235800,European,191,162,291,322
235900,European,170,155,289,264
236000,European,109,122,417,167
236300,European,179,133,484,359
236400,European,200,79,253,137
236500,European,369,260,720,572
236600,European,191,136,637,238
236700,European,102,95,260,215
236800,European,497,336,1234,789
236900,European,82,57,262,131
237000,European,694,514,1441,627
237100,European,292,228,893,565
237200,European,233,168,600,785
237300,European,363,245,804,788
237400,European,115,113,368,96
237500,European,443,385,1129,892
237600,European,460,322,1098,1820
237700,European,113,78,347,159
237800,European,476,505,1087,914
237900,European,179,174,623,236
238000,European,499,315,1095,555
238100,European,323,187,788,664
238300,European,372,257,743,577
238400,European,298,306,704,358
238500,European,680,408,1578,441
238600,European,260,176,714,223
238800,European,353,234,810,205
239000,European,336,267,851,333
239100,European,343,258,652,189
239200,European,469,327,782,253
239300,European,220,190,316,88
239400,European,172,157,460,89
239500,European,276,169,487,126
239600,European,357,239,823,214
239800,European,334,275,978,391
240000,European,297,405,834,311
240100,European,520,173,971,352
240200,European,426,346,869,195
240300,European,277,224,400,82
240400,European,524,351,1083,400
240500,European,152,166,290,70
240600,European,844,523,1859,475
240700,European,264,183,236,63
240800,European,275,199,237,62
240900,European,121,102,330,112
241000,European,194,154,228,55
241100,European,102,88,138,19
241200,European,91,108,323,65
241300,European,259,188,633,87
241400,European,367,302,752,429
241500,European,539,518,1326,363
241600,European,336,304,764,264
241700,European,293,267,615,179
241800,European,573,476,1343,518
241900,European,443,374,946,543
242000,European,332,404,858,430
242100,European,482,413,1031,305
242200,European,77,286,553,424
242300,European,345,311,967,194
242400,European,341,262,761,383
242500,European,293,314,767,272
242600,European,490,416,1045,217
242700,European,157,122,413,92
242800,European,387,241,863,194
242900,European,297,339,647,289
243000,European,80,91,232,52
243200,European,591,436,1273,368
243300,European,254,157,608,130
243400,European,441,347,979,194
243500,European,339,256,823,185
243600,European,372,361,972,274
243700,European,115,126,315,58
243800,European,181,169,433,118
244000,European,324,319,899,193
244100,European,223,200,374,197
244200,European,321,302,829,383
244300,European,69,127,274,80
244400,European,179,182,549,590
244500,European,273,258,546,157
244600,European,295,239,554,173
244700,European,393,442,1104,622
244800,European,325,350,917,626
244900,European,459,413,1013,352
245000,European,273,321,871,191
245100,European,288,310,785,335
245200,European,196,198,470,248
245300,European,185,197,548,235
245400,European,320,310,649,205
245500,European,236,269,615,263
245600,European,337,316,797,282
245800,European,153,130,322,87
245900,European,315,267,506,154
246000,European,434,402,1027,355
246100,European,422,312,998,342
246200,European,257,202,511,153
246300,European,234,215,551,207
246400,European,296,254,559,101
246600,European,341,294,610,152
246700,European,298,247,889,388
246800,European,93,85,276,74
246900,European,406,416,856,273
247000,European,517,443,859,208
247100,European,209,199,423,177
247200,European,487,295,1162,493
247300,European,400,382,782,242
247400,European,336,311,671,211
247500,European,140,154,416,88
247600,European,408,394,896,215
247700,European,341,373,754,223
247800,European,483,492,1131,388
247900,European,305,340,765,346
248000,European,307,304,738,179
248100,European,480,358,1012,250
248300,European,413,334,993,246
248400,European,387,326,859,218
248500,European,237,171,490,57
248600,European,420,387,919,240
248700,European,356,282,789,230
248800,European,471,297,1062,230
248900,European,209,288,646,201
249000,European,196,191,476,124
249100,European,258,203,616,168
249200,European,164,214,419,277
249300,European,321,276,794,239
249400,European,645,502,1382,324
249500,European,473,384,1067,243
249600,European,617,384,1400,276
249700,European,418,472,1012,203
249800,European,175,131,367,42
249900,European,431,388,941,314
250000,European,492,302,1102,319
250100,European,291,348,811,223
250200,European,342,255,777,244
250300,European,632,649,1512,373
250400,European,657,548,1433,352
250500,European,246,201,629,171
250600,European,577,509,1323,506
250700,European,80,304,511,127
250800,European,482,891,1303,224
250900,European,223,1097,1339,387
251000,European,39,676,203,70
251100,European,221,761,639,218
251200,European,227,1502,1106,210
251300,European,73,840,248,95
251400,European,112,1464,1263,406
251500,European,271,445,800,140
251600,European,78,2085,1013,194
251700,European,75,1783,824,111
251800,European,89,714,748,209
